"","team","Goals","Assists","Shots","Shots on Goal","Saves","Penalties Scored","Penalty Kicks","Crosses","Corner Kicks","Passes","Offside","Fouls Committed","Cautions/Yellow Cards","Red Cards","Ball Possession","date","Opponent","GoalsAllowed","GameID","home_away","win_flag","gameweek_points","goal_conversion_total_shots","goal_conversion_shots_on_goal","unassisted_goals","passes_per_goal","fouls_per_yellow_card","fouls_per_red_card","goal_difference","game_week","team_gameweek_id","opp_team_gameweek_id","cumu_points","cumu_goal_difference","cumu_goals","team_standing_rank","opp_standing_rank","standing_difference","close_standing_flag","against_top_6_flag","value_point","points_lag1","points_lag2","points_lag3","opponent_standing_lag1","opponent_standing_lag2","opponent_standing_lag3"
"285","LEI",1,0,16,3,4,0,0,30,10,327,1,3,0,0,0.52,"20171202","BUR",0,"LEIvBUR20171202","home",1,3,0.0625,0.333333333333333,1,327,Inf,Inf,1,15,"LEI-15","BUR-15",20,0,20,9,7,-2,1,0,-0.666666666666667,3,1,0,7,18,1
"286","BUR",0,0,14,4,2,0,0,28,7,317,6,11,2,0,0.48,"20171202","LEI",1,"LEIvBUR20171202","away",0,0,0,0,0,Inf,5.5,Inf,-1,15,"BUR-15","LEI-15",25,2,14,7,9,2,1,0,Inf,3,0,3,15,4,19
"287","WAT",1,1,6,2,1,0,0,34,7,330,1,16,4,0,0.48,"20171202","TOT",1,"WATvTOT20171202","home",0,1,0.166666666666667,0.5,0,330,4,Inf,0,15,"WAT-15","TOT-15",22,-1,25,8,6,-2,1,1,-2,0,3,3,2,14,18
"288","TOT",1,1,8,2,1,0,0,21,2,351,10,8,1,1,0.52,"20171202","WAT",1,"WATvTOT20171202","away",0,1,0.125,0.5,0,351,8,8,0,15,"TOT-15","WAT-15",25,10,23,6,8,2,1,0,2,0,1,0,9,17,6
"289","WBA",0,0,20,6,2,0,0,40,3,305,3,11,3,0,0.52,"20171202","CRY",0,"WBAvCRY20171202","home",0,1,0,0,0,Inf,3.66666666666667,Inf,0,15,"WBA-15","CRY-15",13,-9,12,17,18,1,1,0,1,1,1,0,12,5,3
"290","CRY",0,0,10,2,6,0,0,26,7,283,1,10,1,0,0.48,"20171202","WBA",0,"WBAvCRY20171202","away",0,1,0,0,0,Inf,10,Inf,0,15,"CRY-15","WBA-15",10,-17,8,18,17,-1,1,0,-1,1,3,1,10,15,16
"291","STK",2,2,10,3,2,0,0,17,2,313,3,12,2,0,0.45,"20171202","SWA",1,"STKvSWA20171202","home",1,3,0.2,0.666666666666667,0,156.5,6,Inf,1,15,"STK-15","SWA-15",16,-12,18,13,20,7,0,0,2.33333333333333,0,0,1,5,20,9
"292","SWA",1,1,10,3,1,0,0,30,6,390,0,10,0,0,0.55,"20171202","STK",2,"STKvSWA20171202","away",0,0,0.1,0.333333333333333,0,390,Inf,Inf,-1,15,"SWA-15","STK-15",9,-10,8,20,13,-7,0,0,-Inf,0,1,0,3,13,7
"293","BHA",1,0,6,2,2,1,1,14,2,412,0,8,1,0,0.44,"20171202","LIV",5,"BHAvLIV20171202","home",0,0,0.166666666666667,0.5,1,412,8,Inf,-4,15,"BHA-15","LIV-15",17,-5,14,12,4,-8,0,1,-Inf,1,0,1,20,2,15
"294","LIV",5,3,12,6,1,0,0,14,2,600,2,7,0,0,0.56,"20171202","BHA",1,"BHAvLIV20171202","away",1,3,0.416666666666667,0.833333333333333,2,120,Inf,Inf,4,15,"LIV-15","BHA-15",29,14,33,4,12,8,0,0,2.66666666666667,3,1,3,16,3,14
"295","ARS",1,1,33,15,1,0,0,45,12,593,4,11,3,0,0.71,"20171202","MUN",3,"ARSvMUN20171202","home",0,0,0.0303030303030303,0.0666666666666667,0,593,3.66666666666667,Inf,-2,15,"ARS-15","MUN-15",28,10,29,5,2,-3,1,1,-Inf,3,3,3,14,7,4
"296","MUN",3,3,8,4,13,0,0,8,1,158,0,10,2,1,0.29,"20171202","ARS",1,"ARSvMUN20171202","away",1,3,0.375,0.75,0,52.6666666666667,5,10,2,15,"MUN-15","ARS-15",35,26,35,2,5,3,1,1,1,3,3,3,8,9,11
"297","BOU",1,1,15,5,2,0,0,25,5,375,0,6,2,0,0.49,"20171203","SOU",1,"BOUvSOU20171203","home",0,1,0.0666666666666667,0.2,0,375,3,Inf,0,15,"BOU-15","SOU-15",15,-4,13,14,11,-3,1,0,-3,0,1,3,6,19,10
"298","SOU",1,1,15,4,4,0,0,29,4,386,6,12,1,0,0.51,"20171203","BOU",1,"BOUvSOU20171203","away",0,1,0.0666666666666667,0.25,0,386,12,Inf,0,15,"SOU-15","BOU-15",17,-3,15,11,14,3,1,0,3,0,3,0,1,16,5
"299","MCI",2,2,23,8,3,0,0,37,10,687,2,5,2,0,0.69,"20171203","WHU",1,"MCIvWHU20171203","home",1,3,0.0869565217391304,0.25,0,343.5,2.5,Inf,1,15,"MCI-15","WHU-15",43,36,46,1,19,18,0,0,6,3,3,3,11,11,12
"300","WHU",1,1,7,4,6,0,0,14,4,171,4,7,2,0,0.31,"20171203","MCI",2,"MCIvWHU20171203","away",0,0,0.142857142857143,0.25,0,171,3.5,Inf,-1,15,"WHU-15","MCI-15",10,-19,13,19,1,-18,0,1,-Inf,0,1,0,13,12,8
"301","WHU",1,1,5,2,2,0,0,16,4,230,3,10,6,0,0.34,"20171209","CHE",0,"WHUvCHE20171209","home",1,3,0.2,0.5,0,230,1.66666666666667,Inf,1,16,"WHU-16","CHE-16",13,-18,14,18,3,-15,0,1,-5,0,0,1,1,13,12
"302","CHE",0,0,19,2,1,0,0,24,3,628,2,10,1,0,0.66,"20171209","WHU",1,"WHUvCHE20171209","away",0,0,0,0,0,Inf,10,Inf,-1,16,"CHE-16","WHU-16",32,15,28,3,18,15,0,0,Inf,3,3,1,15,19,6
"303","TOT",5,3,20,11,2,0,0,36,12,588,7,12,1,0,0.72,"20171209","STK",1,"TOTvSTK20171209","home",1,3,0.25,0.454545454545455,2,117.6,12,Inf,4,16,"TOT-16","STK-16",28,14,28,6,15,9,0,0,3,1,0,1,8,9,17
"304","STK",1,1,4,3,6,0,0,19,6,183,2,9,0,0,0.28,"20171209","TOT",5,"TOTvSTK20171209","away",0,0,0.25,0.333333333333333,0,183,Inf,Inf,-4,16,"STK-16","TOT-16",16,-16,19,15,6,-9,0,1,-Inf,3,0,0,20,5,20
"305","CRY",2,1,24,8,3,1,2,37,6,277,5,14,5,0,0.48,"20171209","BOU",2,"CRYvBOU20171209","home",0,1,0.0833333333333333,0.25,1,138.5,2.8,Inf,0,16,"CRY-16","BOU-16",11,-17,10,20,14,-6,0,0,-6,1,1,3,17,10,15
"306","BOU",2,2,11,5,6,0,0,17,3,369,3,14,2,0,0.52,"20171209","CRY",2,"CRYvBOU20171209","away",0,1,0.181818181818182,0.4,0,184.5,7,Inf,0,16,"BOU-16","CRY-16",16,-4,15,14,20,6,0,0,6,1,0,1,11,6,19
"307","BUR",1,1,8,5,2,0,0,28,3,269,6,10,1,0,0.49,"20171209","WAT",0,"BURvWAT20171209","home",1,3,0.125,0.2,0,269,10,Inf,1,16,"BUR-16","WAT-16",28,3,15,7,9,2,1,0,0.666666666666667,0,3,0,9,15,4
"308","WAT",0,0,11,2,4,0,0,26,5,280,3,12,0,1,0.51,"20171209","BUR",1,"BURvWAT20171209","away",0,0,0,0,0,Inf,Inf,12,-1,16,"WAT-16","BUR-16",22,-2,25,9,7,-2,1,0,-Inf,1,0,3,6,2,14
"309","HUD",2,2,19,6,2,0,0,35,8,431,1,6,0,0,0.58,"20171209","BHA",0,"HUDvBHA20171209","home",1,3,0.105263157894737,0.333333333333333,0,215.5,Inf,Inf,2,16,"HUD-16","BHA-16",18,-15,11,12,13,1,1,0,0.333333333333333,0,0,0,10,4,1
"310","BHA",0,0,7,2,4,0,0,16,1,293,5,10,0,0,0.42,"20171209","HUD",2,"HUDvBHA20171209","away",0,0,0,0,0,Inf,Inf,Inf,-2,16,"BHA-16","HUD-16",17,-7,14,13,12,-1,1,0,-Inf,0,1,0,4,20,2
"311","SWA",1,0,18,3,1,0,0,30,6,385,1,8,2,0,0.53,"20171209","WBA",0,"SWAvWBA20171209","home",1,3,0.0555555555555556,0.333333333333333,1,385,4,Inf,1,16,"SWA-16","WBA-16",12,-9,9,19,17,-2,1,0,-0.666666666666667,0,0,1,13,3,13
"312","WBA",0,0,7,1,2,0,0,21,3,318,2,18,5,0,0.47,"20171209","SWA",1,"SWAvWBA20171209","away",0,0,0,0,0,Inf,3.6,Inf,-1,16,"WBA-16","SWA-16",13,-10,12,17,19,2,1,0,Inf,1,1,1,18,12,5
"313","NEW",2,2,10,4,3,0,0,17,6,240,1,10,2,0,0.38,"20171209","LEI",3,"NEWvLEI20171209","home",0,0,0.2,0.5,0,120,5,Inf,-1,16,"NEW-16","LEI-16",15,-9,16,16,8,-8,0,0,-Inf,0,1,0,3,17,8
"314","LEI",3,2,13,5,2,0,0,20,5,451,2,9,1,0,0.62,"20171209","NEW",2,"NEWvLEI20171209","away",1,3,0.230769230769231,0.6,1,150.333333333333,9,Inf,1,16,"LEI-16","NEW-16",23,1,23,8,16,8,0,0,2.66666666666667,3,3,1,7,7,18
"315","SOU",1,1,6,3,5,0,0,14,4,322,4,12,2,0,0.35,"20171210","ARS",1,"SOUvARS20171210","home",0,1,0.166666666666667,0.333333333333333,0,322,6,Inf,0,16,"SOU-16","ARS-16",18,-3,16,11,5,-6,0,1,-6,1,0,3,14,1,16
"316","ARS",1,1,11,6,2,0,0,28,5,697,1,10,2,0,0.65,"20171210","SOU",1,"SOUvARS20171210","away",0,1,0.0909090909090909,0.166666666666667,0,697,5,Inf,0,16,"ARS-16","SOU-16",29,10,30,5,11,6,0,0,6,0,3,3,2,14,7
"317","LIV",1,1,23,3,1,0,0,52,12,674,1,8,1,0,0.79,"20171210","EVE",1,"LIVvEVE20171210","home",0,1,0.0434782608695652,0.333333333333333,0,674,8,Inf,0,16,"LIV-16","EVE-16",30,14,34,4,10,6,0,0,6,3,3,1,12,16,3
"318","EVE",1,0,3,2,2,1,1,5,1,103,0,11,3,0,0.21,"20171210","LIV",1,"LIVvEVE20171210","away",0,1,0.333333333333333,0.5,1,103,3.66666666666667,Inf,0,16,"EVE-16","LIV-16",19,-9,20,10,4,-6,0,1,-6,3,3,0,16,18,10
"319","MUN",1,0,8,5,5,0,0,9,2,261,4,16,4,0,0.35,"20171210","MCI",2,"MUNvMCI20171210","home",0,0,0.125,0.2,1,261,4,Inf,-1,16,"MUN-16","MCI-16",35,25,36,2,1,-1,1,1,-Inf,3,3,3,5,8,9
"320","MCI",2,0,14,7,4,0,0,18,8,530,0,10,2,0,0.65,"20171210","MUN",1,"MUNvMCI20171210","away",1,3,0.142857142857143,0.285714285714286,2,265,5,Inf,1,16,"MCI-16","MUN-16",46,37,48,1,2,1,1,1,0.333333333333333,3,3,3,19,11,11
"321","BUR",1,1,9,2,7,0,0,19,6,274,4,6,0,0,0.53,"20171212","STK",0,"BURvSTK20171212","home",1,3,0.111111111111111,0.5,0,274,Inf,Inf,1,17,"BUR-17","STK-17",31,4,16,6,15,9,0,0,3,3,0,3,9,9,15
"322","STK",0,0,14,7,1,0,0,18,4,243,2,14,0,0,0.47,"20171212","BUR",1,"BURvSTK20171212","away",0,0,0,0,0,Inf,Inf,Inf,-1,17,"STK-17","BUR-17",16,-17,19,15,6,-9,0,1,-Inf,0,3,0,6,20,5
"323","CRY",2,0,14,4,1,0,0,22,4,332,3,14,2,0,0.56,"20171212","WAT",1,"CRYvWAT20171212","home",1,3,0.142857142857143,0.5,2,166,7,Inf,1,17,"CRY-17","WAT-17",14,-16,12,18,9,-9,0,0,-3,1,1,1,14,17,10
"324","WAT",1,1,7,2,2,0,0,31,6,251,0,18,1,1,0.44,"20171212","CRY",2,"CRYvWAT20171212","away",0,0,0.142857142857143,0.5,0,251,18,18,-1,17,"WAT-17","CRY-17",22,-3,26,9,18,9,0,0,Inf,0,1,0,7,6,2
"325","HUD",1,1,7,2,2,0,0,10,1,380,2,11,0,0,0.38,"20171212","CHE",3,"HUDvCHE20171212","home",0,0,0.142857142857143,0.5,0,380,Inf,Inf,-2,17,"HUD-17","CHE-17",18,-17,12,12,3,-9,0,1,-Inf,3,0,0,13,10,4
"326","CHE",3,3,12,5,1,0,0,26,3,715,10,4,0,0,0.62,"20171212","HUD",1,"HUDvCHE20171212","away",1,3,0.25,0.6,0,238.333333333333,Inf,Inf,2,17,"CHE-17","HUD-17",35,17,31,3,12,9,0,0,3,0,3,3,18,15,19
"327","NEW",0,0,16,5,3,0,0,31,4,420,2,10,1,1,0.53,"20171213","EVE",1,"NEWvEVE20171213","home",0,0,0,0,0,Inf,10,10,-1,17,"NEW-17","EVE-17",15,-10,16,16,10,-6,0,0,-Inf,0,0,1,8,3,17
"328","EVE",1,0,7,4,5,0,0,10,1,345,3,11,2,0,0.47,"20171213","NEW",0,"NEWvEVE20171213","away",1,3,0.142857142857143,0.25,1,345,5.5,Inf,1,17,"EVE-17","NEW-17",22,-8,21,10,16,6,0,0,2,1,3,3,4,16,18
"329","SOU",1,1,11,4,4,0,0,27,9,363,3,13,1,0,0.52,"20171213","LEI",4,"SOUvLEI20171213","home",0,0,0.0909090909090909,0.25,0,363,13,Inf,-3,17,"SOU-17","LEI-17",18,-6,17,11,8,-3,1,0,-Inf,1,1,0,5,14,1
"330","LEI",4,3,15,10,3,0,0,16,9,298,1,8,0,0,0.48,"20171213","SOU",1,"SOUvLEI20171213","away",1,3,0.266666666666667,0.4,1,74.5,Inf,Inf,3,17,"LEI-17","SOU-17",26,4,27,8,11,3,1,0,1,3,3,3,16,7,7
"331","SWA",0,0,7,1,6,0,0,11,2,168,3,12,0,0,0.25,"20171213","MCI",4,"SWAvMCI20171213","home",0,0,0,0,0,Inf,Inf,Inf,-4,17,"SWA-17","MCI-17",12,-13,9,20,1,-19,0,1,-Inf,3,0,0,17,13,3
"332","MCI",4,3,22,10,1,0,0,20,5,783,1,6,0,0,0.75,"20171213","SWA",0,"SWAvMCI20171213","away",1,3,0.181818181818182,0.4,1,195.75,Inf,Inf,4,17,"MCI-17","SWA-17",49,41,52,1,20,19,0,0,6.33333333333333,3,3,3,2,19,11
"333","LIV",0,0,13,4,1,0,0,21,5,642,1,16,1,0,0.64,"20171213","WBA",0,"LIVvWBA20171213","home",0,1,0,0,0,Inf,16,Inf,0,17,"LIV-17","WBA-17",31,14,34,5,17,12,0,0,12,1,3,3,10,12,16
"334","WBA",0,0,6,1,3,0,0,21,7,207,4,6,1,0,0.36,"20171213","LIV",0,"LIVvWBA20171213","away",0,1,0,0,0,Inf,6,Inf,0,17,"WBA-17","LIV-17",14,-10,12,17,5,-12,0,1,-12,0,1,1,19,18,12
"335","MUN",1,1,9,2,7,0,0,24,4,495,2,14,1,0,0.55,"20171213","BOU",0,"MUNvBOU20171213","home",1,3,0.111111111111111,0.5,0,495,14,Inf,1,17,"MUN-17","BOU-17",38,26,37,2,14,12,0,0,4,0,3,3,1,5,8
"336","BOU",0,0,14,7,1,0,0,30,9,368,0,12,2,0,0.45,"20171213","MUN",1,"MUNvBOU20171213","away",0,0,0,0,0,Inf,6,Inf,-1,17,"BOU-17","MUN-17",16,-5,15,14,2,-12,0,1,-Inf,1,1,0,20,11,6
"337","TOT",2,2,26,8,2,0,0,35,10,710,3,5,1,0,0.7,"20171213","BHA",0,"TOTvBHA20171213","home",1,3,0.0769230769230769,0.25,0,355,5,Inf,2,17,"TOT-17","BHA-17",31,16,30,4,13,9,0,0,3,3,1,0,15,8,9
"338","BHA",0,0,7,4,5,0,0,8,2,179,1,10,1,0,0.3,"20171213","TOT",2,"TOTvBHA20171213","away",0,0,0,0,0,Inf,10,Inf,-2,17,"BHA-17","TOT-17",17,-9,14,13,4,-9,0,1,-Inf,0,0,1,12,4,20
"339","WHU",0,0,6,0,3,0,0,15,1,220,4,9,2,0,0.36,"20171213","ARS",0,"WHUvARS20171213","home",0,1,0,NA,0,Inf,4.5,Inf,0,17,"WHU-17","ARS-17",14,-18,14,19,7,-12,0,0,-12,3,0,0,3,1,13
"340","ARS",0,0,22,3,0,0,0,31,7,650,0,9,0,0,0.64,"20171213","WHU",0,"WHUvARS20171213","away",0,1,0,0,0,Inf,Inf,Inf,0,17,"ARS-17","WHU-17",30,10,30,7,19,12,0,0,12,1,0,3,11,2,14
"341","LEI",0,0,11,2,3,0,0,33,6,387,0,12,2,1,0.57,"20171216","CRY",3,"LEIvCRY20171216","home",0,0,0,0,0,Inf,6,12,-3,18,"LEI-18","CRY-18",26,1,27,8,14,6,0,0,Inf,3,3,3,11,16,7
"342","CRY",3,3,13,6,2,0,0,15,4,285,0,13,2,0,0.43,"20171216","LEI",0,"LEIvCRY20171216","away",1,3,0.230769230769231,0.5,0,95,6.5,Inf,3,18,"CRY-18","LEI-18",17,-13,15,14,8,-6,0,0,-2,3,1,1,9,14,17
"343","ARS",1,0,23,5,2,0,0,21,7,674,1,13,2,0,0.7,"20171216","NEW",0,"ARSvNEW20171216","home",1,3,0.0434782608695652,0.2,1,674,6.5,Inf,1,18,"ARS-18","NEW-18",33,11,31,5,18,13,0,0,4.33333333333333,1,1,0,19,11,2
"344","NEW",0,0,10,2,4,0,0,18,5,200,2,9,1,0,0.3,"20171216","ARS",1,"ARSvNEW20171216","away",0,0,0,0,0,Inf,9,Inf,-1,18,"NEW-18","ARS-18",15,-11,16,18,5,-13,0,1,-Inf,0,0,0,10,8,3
"345","CHE",1,0,24,9,2,0,0,16,8,498,3,8,1,0,0.54,"20171216","SOU",0,"CHEvSOU20171216","home",1,3,0.0416666666666667,0.111111111111111,1,498,8,Inf,1,18,"CHE-18","SOU-18",38,18,32,3,12,9,0,0,3,3,0,3,12,18,15
"346","SOU",0,0,6,2,7,0,0,16,4,396,2,16,3,0,0.46,"20171216","CHE",1,"CHEvSOU20171216","away",0,0,0,0,0,Inf,5.33333333333333,Inf,-1,18,"SOU-18","CHE-18",18,-7,17,12,3,-9,0,1,-Inf,0,1,1,8,5,14
"347","WAT",1,0,13,3,3,0,0,27,8,379,3,12,2,1,0.56,"20171216","HUD",4,"WATvHUD20171216","home",0,0,0.0769230769230769,0.333333333333333,1,379,6,12,-3,18,"WAT-18","HUD-18",22,-6,27,10,11,1,1,0,Inf,0,0,1,18,7,6
"348","HUD",4,2,15,9,2,1,1,22,7,239,3,17,1,1,0.44,"20171216","WAT",1,"WATvHUD20171216","away",1,3,0.266666666666667,0.444444444444444,2,59.75,17,17,3,18,"HUD-18","WAT-18",21,-14,16,11,10,-1,1,0,-0.333333333333333,0,3,0,3,13,10
"349","STK",0,0,17,0,4,0,0,39,7,368,0,12,2,0,0.53,"20171216","WHU",3,"STKvWHU20171216","home",0,0,0,NA,0,Inf,6,Inf,-3,18,"STK-18","WHU-18",16,-20,19,17,15,-2,1,0,-Inf,0,0,3,6,6,20
"350","WHU",3,2,14,7,0,1,1,17,9,313,1,13,1,0,0.47,"20171216","STK",0,"STKvWHU20171216","away",1,3,0.214285714285714,0.428571428571429,1,104.333333333333,13,Inf,3,18,"WHU-18","STK-18",17,-15,17,15,17,2,1,0,0.666666666666667,1,3,0,7,3,1
"351","BHA",0,0,12,2,6,0,1,39,8,413,2,13,4,0,0.57,"20171216","BUR",0,"BHAvBUR20171216","home",0,1,0,0,0,Inf,3.25,Inf,0,18,"BHA-18","BUR-18",18,-9,14,13,6,-7,0,1,-7,0,0,0,4,12,4
"352","BUR",0,0,11,6,1,0,0,15,2,241,2,13,2,0,0.43,"20171216","BHA",0,"BHAvBUR20171216","away",0,1,0,0,0,Inf,6.5,Inf,0,18,"BUR-18","BHA-18",32,4,16,6,13,7,0,0,7,3,3,0,15,9,9
"353","MCI",4,4,20,11,1,0,1,18,5,390,4,13,2,0,0.51,"20171216","TOT",1,"MCIvTOT20171216","home",1,3,0.2,0.363636363636364,0,97.5,6.5,Inf,3,18,"MCI-18","TOT-18",52,44,56,1,7,6,0,0,2,3,3,3,20,2,19
"354","TOT",1,0,7,2,7,0,0,12,1,336,2,20,4,0,0.49,"20171216","MCI",4,"MCIvTOT20171216","away",0,0,0.142857142857143,0.5,1,336,5,Inf,-3,18,"TOT-18","MCI-18",31,13,31,7,1,-6,0,1,-Inf,3,3,1,13,15,8
"355","WBA",1,1,12,5,1,0,0,25,6,384,1,14,1,0,0.45,"20171217","MUN",2,"WBAvMUN20171217","home",0,0,0.0833333333333333,0.2,0,384,14,Inf,-1,18,"WBA-18","MUN-18",14,-11,13,19,2,-17,0,1,-Inf,1,0,1,5,19,18
"356","MUN",2,2,8,3,4,0,0,17,3,513,1,7,3,0,0.55,"20171217","WBA",1,"WBAvMUN20171217","away",1,3,0.25,0.666666666666667,0,256.5,2.33333333333333,Inf,1,18,"MUN-18","WBA-18",41,27,39,2,19,17,0,0,5.66666666666667,3,0,3,14,1,5
"357","BOU",0,0,6,2,3,0,0,14,2,433,2,5,1,0,0.45,"20171217","LIV",4,"BOUvLIV20171217","home",0,0,0,0,0,Inf,5,Inf,-4,18,"BOU-18","LIV-18",16,-9,15,16,4,-12,0,1,-Inf,0,1,1,2,20,11
"358","LIV",4,4,21,7,2,0,0,21,3,600,4,10,1,0,0.55,"20171217","BOU",0,"BOUvLIV20171217","away",1,3,0.19047619047619,0.571428571428571,0,150,10,Inf,4,18,"LIV-18","BOU-18",34,18,38,4,16,12,0,0,4,1,1,3,17,10,12
"359","EVE",3,1,12,7,2,1,2,16,6,367,1,12,2,0,0.49,"20171218","SWA",1,"EVEvSWA20171218","home",1,3,0.25,0.428571428571429,2,122.333333333333,6,Inf,2,18,"EVE-18","SWA-18",25,-6,24,9,20,11,0,0,3.66666666666667,3,1,3,16,4,16
"360","SWA",1,1,8,3,4,0,0,12,3,352,0,12,3,0,0.51,"20171218","EVE",3,"EVEvSWA20171218","away",0,0,0.125,0.333333333333333,0,352,4,Inf,-2,18,"SWA-18","EVE-18",12,-15,10,20,9,-11,0,0,-Inf,0,3,0,1,17,13
"361","ARS",3,3,11,4,6,0,0,22,7,429,3,9,1,0,0.51,"20171222","LIV",3,"ARSvLIV20171222","home",0,1,0.272727272727273,0.75,0,143,9,Inf,0,19,"ARS-19","LIV-19",34,11,34,6,4,-2,1,1,-2,3,1,1,18,19,11
"362","LIV",3,2,14,9,1,0,0,27,8,351,1,11,0,0,0.49,"20171222","ARS",3,"ARSvLIV20171222","away",0,1,0.214285714285714,0.333333333333333,1,117,Inf,Inf,0,19,"LIV-19","ARS-19",35,18,41,4,6,2,1,1,2,3,1,1,16,17,10
"363","EVE",0,0,5,0,5,0,0,12,2,235,2,8,3,0,0.36,"20171223","CHE",0,"EVEvCHE20171223","home",0,1,0,NA,0,Inf,2.66666666666667,Inf,0,19,"EVE-19","CHE-19",26,-6,24,9,3,-6,0,1,-6,3,3,1,20,16,4
"364","CHE",0,0,25,8,0,0,0,45,7,591,4,4,0,0,0.64,"20171223","EVE",0,"EVEvCHE20171223","away",0,1,0,0,0,Inf,Inf,Inf,0,19,"CHE-19","EVE-19",39,18,32,3,9,6,0,0,6,3,3,0,12,12,18
"365","MCI",4,4,14,5,1,0,0,24,4,842,4,8,0,0,0.74,"20171223","BOU",0,"MCIvBOU20171223","home",1,3,0.285714285714286,0.8,0,210.5,Inf,Inf,4,19,"MCI-19","BOU-19",55,48,60,1,18,17,0,0,5.66666666666667,3,3,3,7,20,2
"366","BOU",0,0,5,1,1,0,0,14,6,176,2,7,1,0,0.26,"20171223","MCI",4,"MCIvBOU20171223","away",0,0,0,0,0,Inf,7,Inf,-4,19,"BOU-19","MCI-19",16,-13,15,18,1,-17,0,1,-Inf,0,0,1,4,2,20
"367","SOU",1,1,12,6,2,0,0,27,9,287,3,16,2,0,0.48,"20171223","HUD",1,"SOUvHUD20171223","home",0,1,0.0833333333333333,0.166666666666667,0,287,8,Inf,0,19,"SOU-19","HUD-19",19,-7,18,13,11,-2,1,0,-2,0,0,1,3,8,5
"368","HUD",1,1,10,3,5,0,0,23,1,244,4,9,1,0,0.52,"20171223","SOU",1,"SOUvHUD20171223","away",0,1,0.1,0.333333333333333,0,244,9,Inf,0,19,"HUD-19","SOU-19",22,-14,17,11,13,2,1,0,2,3,0,3,10,3,13
"369","WHU",2,0,19,6,1,0,1,37,6,361,4,9,1,0,0.59,"20171223","NEW",3,"WHUvNEW20171223","home",0,0,0.105263157894737,0.333333333333333,2,180.5,9,Inf,-1,19,"WHU-19","NEW-19",17,-16,19,17,15,-2,1,0,-Inf,3,1,3,17,7,3
"370","NEW",3,2,11,4,4,0,0,18,3,169,0,12,1,0,0.41,"20171223","WHU",2,"WHUvNEW20171223","away",1,3,0.272727272727273,0.75,1,56.3333333333333,12,Inf,1,19,"NEW-19","WHU-19",18,-10,19,15,17,2,1,0,0.666666666666667,0,0,0,5,10,8
"371","STK",3,3,9,5,6,0,0,18,1,279,0,9,1,0,0.46,"20171223","WBA",1,"STKvWBA20171223","home",1,3,0.333333333333333,0.6,0,93,9,Inf,2,19,"STK-19","WBA-19",19,-18,22,14,19,5,0,0,1.66666666666667,0,0,0,15,6,6
"372","WBA",1,1,17,7,2,0,0,46,11,377,2,11,0,0,0.54,"20171223","STK",3,"STKvWBA20171223","away",0,0,0.0588235294117647,0.142857142857143,0,377,Inf,Inf,-2,19,"WBA-19","STK-19",14,-13,14,19,14,-5,0,0,-Inf,0,1,0,2,5,19
"373","SWA",1,1,7,2,4,0,0,28,6,535,1,13,2,0,0.63,"20171223","CRY",1,"SWAvCRY20171223","home",0,1,0.142857142857143,0.5,0,535,6.5,Inf,0,19,"SWA-19","CRY-19",13,-15,11,20,16,-4,0,0,-4,0,0,3,9,1,17
"374","CRY",1,0,13,5,1,1,1,14,3,276,1,11,3,0,0.37,"20171223","SWA",1,"SWAvCRY20171223","away",0,1,0.0769230769230769,0.2,1,276,3.66666666666667,Inf,0,19,"CRY-19","SWA-19",18,-13,16,16,20,4,0,0,4,3,3,1,8,9,14
"375","BHA",1,1,14,3,1,0,0,24,6,328,6,8,0,0,0.52,"20171223","WAT",0,"BHAvWAT20171223","home",1,3,0.0714285714285714,0.333333333333333,0,328,Inf,Inf,1,19,"BHA-19","WAT-19",21,-8,15,12,10,-2,1,0,-0.666666666666667,1,0,0,6,4,12
"376","WAT",0,0,13,1,2,0,0,23,4,317,0,11,0,0,0.48,"20171223","BHA",1,"BHAvWAT20171223","away",0,0,0,0,0,Inf,Inf,Inf,-1,19,"WAT-19","BHA-19",22,-7,27,10,12,2,1,0,Inf,0,0,0,11,18,7
"377","BUR",0,0,5,2,5,0,0,23,4,254,5,10,1,0,0.41,"20171223","TOT",3,"BURvTOT20171223","home",0,0,0,0,0,Inf,10,Inf,-3,19,"BUR-19","TOT-19",32,1,16,7,5,-2,1,1,-Inf,1,3,3,13,15,9
"378","TOT",3,2,18,8,2,1,1,12,4,451,1,10,2,0,0.59,"20171223","BUR",0,"BURvTOT20171223","away",1,3,0.166666666666667,0.375,1,150.333333333333,5,Inf,3,19,"TOT-19","BUR-19",34,16,34,5,7,2,1,0,0.666666666666667,0,3,3,1,13,15
"379","LEI",2,2,11,3,4,0,0,22,4,373,0,19,2,1,0.53,"20171223","MUN",2,"LEIvMUN20171223","home",0,1,0.181818181818182,0.666666666666667,0,186.5,9.5,19,0,19,"LEI-19","MUN-19",27,1,29,8,2,-6,0,1,-6,0,3,3,14,11,16
"380","MUN",2,1,19,6,1,0,0,19,6,382,5,8,2,0,0.47,"20171223","LEI",2,"LEIvMUN20171223","away",0,1,0.105263157894737,0.333333333333333,1,191,4,Inf,0,19,"MUN-19","LEI-19",42,27,41,2,8,6,0,0,6,3,3,0,19,14,1
